"","X","B11","Na23","Mg25","Al27","P31","S34","K39","Ca43","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","As75","Se82","Rb85","Sr88","Mo98","Cd111"
"85","DE_2",4.59736694999996,2.82422505237504,1039.47953737498,0.719658664125014,3261.37614149994,992.262118687329,4775.2211759999,90.1204286687505,4.458532552625,17.8454001800004,0.00266604375000008,0.177282832375,1.62691884175014,20.7755137174903,0.011027300625,2.053140192375,1.470449660375,0.210441094375,0.191879896999885,0.022721308625
"86","DE_3",4.46192533949996,1.91771030362504,1178.16035137498,0.835870745250014,3159.28831587494,1009.31384548733,4817.4647109999,64.2553599687505,3.148243324,14.5839940212504,0.00149843137500008,0.15236693725,1.73514168187514,14.4746188362403,0.0144539385,1.878015936125,3.4920348565,0.167366510875,0.310502757124886,0.053432542875
"87","DE1",4.44821705899996,2.65603915875004,1158.10573444998,0.568191422375014,3215.72088224994,1059.00120317483,4120.0661477499,50.8833498525005,5.000657225125,18.0742697900004,0.00199602500000008,0.3016069225,0.961229335625136,18.9603540949903,0.0149812865,1.364762743625,0.863451864624999,0.147373304125,0.238571518749885,0.02383645375
"88","DE811",4.48834050387496,3.25409084825004,1408.05321762498,0.820016471000014,3867.38782074994,1144.56203537483,3978.82751174991,58.4160970000005,4.84977990125,15.4756988512504,0.00144989600000008,0.363599477875,1.38536874737513,20.2735716074903,0.015684529,1.80972164375,1.370498379375,0.17026231425,0.196251778874885,0.027565631
"89","E2558W",4.71619528399996,2.94640315700004,1302.42468774998,1.07444444612501,3160.34734812494,1143.49797634983,4339.3744851249,63.9661852612505,4.058084469875,23.3096717862504,0.00134118050000008,0.138330331375,1.31956023750013,20.9049778599903,0.019388994625,1.747200474125,1.41674976399999,0.223426759875,0.225528334499885,0.0220040155
"90","EP1",4.65241876112128,3.47777891667545,1722.30226885775,1.00283106801114,5143.76630723374,1419.59023163609,5253.3663422126,105.563978682006,11.812701775,32.2099100020698,0.0021902086141856,0.804269515499999,6.81034648774051,35.8103644004978,0.0114908932473369,1.5520212865,1.21203905639499,0.317439789486154,0.271974823538958,0.0253738251629883
"91","F2834T",4.11605906612496,2.95519141762504,1305.02529662498,0.811951580875014,3287.92659737494,1026.20393547483,4525.6820987499,71.4159372850005,6.348363022125,11.6393291600004,0.00132327012500008,0.195438696875,1.28331559625014,20.6197895099903,0.012445833,1.11864688725,2.263242581,0.1554826265,0.304587149249885,0.035151027375
"92","F44",4.43887650812496,4.23450041325004,1461.04649324998,1.06653700587501,3817.55528287494,1194.82509162483,3855.7980876249,82.5389570462504,7.49813281687501,21.1132479300004,0.00114392662500008,0.14240318975,2.55068680187514,28.1819590212403,0.018995752375,2.671666305625,1.586599288,0.28026201875,0.219458392499885,0.022408074875
"93","F6",3.72892601337496,2.15288693437504,1678.28087249997,1.03966759100001,3389.89945937494,1390.85709349983,3347.51909749991,95.8410981362505,6.17278558825001,21.9345146412504,0.00121149850000008,0.1649406725,2.41754702262513,32.2047841724904,0.00905773100000004,2.272495433125,1.389808854625,0.20501276175,0.221592047499885,0.00895475125000001
"94","F7",4.21954268887496,3.41019455425004,1531.94159212498,0.812586030500014,3729.11313662494,1238.44612524983,4561.66192337491,75.8173758350005,11.51855278225,31.8152989612504,0.00316079412500008,0.126186274875,3.40043393700013,32.8707431699903,0.0227218995,2.658105919875,0.891259256249998,0.176299482125,0.573483779374885,0.034194027875
"95","GA209",5.40849844637128,1.86168749492545,1312.30249335776,0.80175040251114,3205.08036723374,1171.04626988609,4218.08393071261,37.8034365970056,6.58880866875,28.3196586695698,0.00136179561418559,0.14770521525,1.4804078857405,40.4295223179979,0.0146456722473369,1.485703831,1.30086506139499,0.0510390254861545,0.247514581038958,0.108543845162988
"96","GT112",6.45461189462128,8.25454372817545,1657.01235985776,2.11713759426114,3780.27155898374,1552.39052338609,4736.5591819626,232.640532297006,13.77827932,20.7251565395698,0.00327940411418559,0.619485609,5.7385447439905,35.1116926654978,0.0393070544973369,2.06441557025,1.078597001395,0.628277630486155,0.157610609538958,0.0703508301629882
"97","H105W",3.97005865905245,2.96895662547695,1366.69977783187,0.879638752712808,3750.25378435332,1273.76202118715,4079.07777011473,28.0897967361975,5.12743810993912,17.5844892639516,0.000982550701680768,0.245575267347568,2.09221439115727,18.5245584824094,0.0106928131077313,1.18693906876586,1.1980985491257,0.0908413508879801,0.151272586475227,0.0148677247615767
"98","H49",4.64434004312495,3.59243263712504,1273.63787462498,0.932209608125014,3524.79582574994,1359.99452724983,4157.9626747499,70.5593949275005,7.580273238125,19.4127842025004,0.000934818375000078,0.265035950875,2.03753610762514,22.7082051262403,0.011684282125,1.889937988625,1.510022472,0.142254162,0.157284509499886,0.023762060125
"99","H84",4.64091659912496,2.49576097625004,1416.53054962498,0.550383983750014,3449.09280599994,1104.95964984983,3321.0116086249,49.7039916425005,4.55986634075,16.4885558325004,0.000928593250000078,0.2087528845,1.90429176600014,25.4540104874903,0.00960219212500004,1.527081414625,1.094187544875,0.0957071952499997,0.0486563738748856,0.068224845
"100","H91",4.81788791074996,4.07074477900004,1381.98640099998,0.655475943375014,4083.12643774993,1354.48890749983,4385.1108596249,46.2809689312505,9.3194577735,17.2039644225004,0.00137729075000008,0.3634187735,1.94850530450013,20.7501988149903,0.01784019825,1.61132761675,1.29989360775,0.105373495375,0.138944150249886,0.0274528618750001
"101","H95",3.47317900512496,3.60904625300004,1318.49302137498,0.920532869000014,3023.48441024994,1046.15620959983,3507.47412224991,82.9447551000004,6.547076804375,19.9550490987504,0.00136365425000008,0.189223823125,1.55018688112513,22.5258705212403,0.01077085725,1.024835016125,1.72641798025,0.209898636125,0.347955592249885,0.021598777125
"102","H99",4.64952000887128,2.93306060892545,1437.21960335775,2.33651771851114,3571.71412473374,1337.17607713609,4095.0959832126,47.4342289895056,5.47870402675,23.1462153720698,0.0019716946141856,0.1533255915,2.7846579959905,23.7309148079978,0.0203439199973369,1.07538997125,1.20470457664499,0.102713102736154,0.373301813038959,0.0331598414129883
"103","Hy",3.44345414624996,3.75275228787504,1329.94436462498,0.976092937250013,3375.98970262494,1155.05633374983,3760.5577223749,84.6327001650005,6.11911331725,17.0329211462504,0.00156369425000008,0.12730633075,1.31541389625014,25.9249431574903,0.010505093,0.8673301455,1.16583336575,0.1323154095,0.130343612249886,0.01043971725
"104","I137TN",4.54579562212128,2.40461428617545,1313.16721110775,0.59386682251114,3931.47872223374,1274.44584088609,3880.4799157126,73.3701020045055,8.96295392950002,21.0172301195698,0.00128415011418559,0.2030257135,1.5684295519905,27.4715686979978,0.0123128587473369,1.0870029855,1.492845427395,0.147063415986154,0.226526551288959,0.0184284681629883
"105","I29",5.86666469024996,5.37707552800004,1753.17634512498,2.03593583575001,4956.82045399994,1135.42018237483,3655.2592424999,79.4220998637504,5.68419282875001,28.1713081462504,0.00291544187500008,0.194112113625,4.97675028637514,31.5007877212403,0.01625178875,2.397203079,0.952015425124998,0.2234180965,0.492177691374886,0.0605656322500001
"106","IA2132",5.49954296049996,3.25983720825004,1656.95841612498,1.09602596850001,4513.11676387494,1492.78927724983,5549.8831827499,134.315620685001,9.00895638574999,33.7877808525004,0.00229402012500008,0.288765765375,3.58022713275014,36.4920568687403,0.01951593775,2.227531049125,3.36028792999999,0.34486564775,0.415535390499886,0.024578099375
"107","Ia5125",5.75513997462128,6.92550328967545,1350.44736860775,1.32710971251114,3914.23814898374,1260.08705313609,6091.1632072126,113.456526572006,7.49062737074999,21.9600522595698,0.0017780148641856,0.583354973000001,3.9103996419905,25.4934581129978,0.0276290192473369,1.3441511475,1.143974777895,0.363988231736154,0.224035434288958,0.0337452866629882
"108","IDS28",5.31936698224996,7.79679685825003,1458.09644037498,1.51402129512501,4255.17209274993,1251.00900474983,3922.8763457499,100.160371781251,7.688602116625,26.9257739437504,0.00283121087500008,0.241961464125,4.59406526337514,40.3206929287403,0.014736155,2.35545317825,1.783258592375,0.34862212825,0.357988800374886,0.028076569
"109","IDS69",4.43666328837128,2.51269285792545,1535.16551360775,1.26662447851114,3991.48356573374,1011.65940301109,2869.8567504626,76.1509308545056,10.42751537725,22.2729364420699,0.00268803061418559,0.181240176,1.0819125422405,29.9874662579978,0.0223020224973369,1.7938442205,1.44813365639499,0.121452144986155,0.305166766288958,0.0227559009129883
"110","IDS91",5.42984724362128,4.04069834567545,1669.50964735775,2.34121722526114,3973.52127548374,1093.55529763609,3549.38434521261,84.2367315995056,11.530090255,21.6856419095698,0.0020022071141856,0.21624927925,2.11827245724051,31.8588440404978,0.0111101009973369,1.552348358,1.98613101139499,0.253621323486154,0.271930217788958,0.0282451989129883
"111","Il101",4.57569731587128,3.68185991967545,1687.30177960775,0.86097006101114,4356.30581648374,1541.14874313609,6484.2530497126,71.8704332545056,6.91170611049999,35.9528305370698,0.0016559213641856,0.31890899875,2.9867099472405,38.0227893179978,0.0214718339973369,1.74585464225,2.50206127814499,0.225657275486154,0.395919453288958,0.0238932576629883
"112","Il14H",5.49025023724995,6.24215266687504,1495.53108187498,0.959567208250014,4611.32186262494,1439.81357637483,6821.53851899991,81.6746412500005,6.68652266350001,21.9202697912504,0.00143845637500008,0.0991958001250001,1.80666747800014,23.7666888587403,0.02387675025,2.012240371125,2.844288602625,0.247495635875,0.320456626749886,0.060474972125
"113","Il677a",5.53718072424996,3.70854434750004,1385.33679324998,1.12260011337501,3992.61155949993,1242.90453937483,6518.17585512491,155.499446425001,8.93682787262502,24.9650664175004,0.00188372162500008,0.21422921275,3.57758051212513,22.1990014612403,0.02327782575,1.78307960375,1.556569269375,0.3171544785,0.378946447374886,0.022971577625
"114","K148",4.32162337087496,3.25772135825004,1469.74597849998,0.925619440000014,3723.10399624994,1192.82947087483,3158.7248487499,69.5813732625005,7.593050578,19.2376390975004,0.00131607875000008,0.407068587,1.46073994862514,27.0195030799903,0.018384765375,1.277744318125,0.804818602125,0.173004609875,0.204232995624885,0.0319265525000001
"115","K4",4.20169726012496,4.97161528525004,1428.09177587498,1.18784822100001,3067.23424712494,1163.35166299983,3353.9422471249,35.9696169537505,6.0144571045,16.3834972387504,0.00107656562500008,0.204907570625,0.759999021750137,22.4897455862403,0.01670247375,2.432276787125,1.616947999625,0.141405146375,0.256962575749885,0.044236589125
"116","K55",3.56807839887128,3.64371863292545,1417.41415860775,0.69051506951114,3775.08689698374,1125.07686238609,3563.7464374626,42.7041647820056,4.34842838800001,24.5494385870698,0.00174482536418559,0.3625386975,2.0011633362405,25.5412257429978,0.0115837372473369,1.089347092,0.724831929394996,0.100864848986154,0.125387065538958,0.0112952401629882
"117","K64",4.21119530874996,3.00674424037504,1319.79641637498,0.710915641500014,3014.96183187494,1037.12506211233,3425.4277347499,33.3490209212505,5.862706188,14.9110344162504,0.000980098750000078,0.362598999875001,1.77454459937513,19.2651097299904,0.012558702875,1.547984933,1.4948562735,0.10214460625,0.268660414249885,0.0170469705
"118","Ki14",3.66218781387128,2.63220270892545,1281.48131385775,0.63181666876114,2988.90551498374,1045.30211911109,4699.7441879626,72.5826966695055,5.5753088855,15.6886662820698,0.00104250411418559,0.13507927575,1.0147680209905,19.0772915179978,0.0123875929973369,0.75699652425,1.96083146214499,0.193680067236154,0.201506856538958,0.0272488414129883
"119","Ki2021",4.68728885262128,3.80230126267545,1732.16510710775,0.86180151601114,4423.31972898374,1392.94781963609,6420.5201969626,86.4707621620056,5.88043276825,26.0565831595699,0.00147379836418559,0.11844758525,1.5104484172405,34.6673441429978,0.00970239674733689,1.3647782825,2.50576578539499,0.118970869736154,0.310159045538958,0.0253232354129883
"120","Ki21",3.85984323062496,2.08812173862504,1296.19719062498,0.686983556250014,3281.35441037494,1091.02983112483,4506.0483674999,54.0993564350005,5.404777967125,18.4167421925004,0.00122034650000008,0.08069676075,3.33004510012514,25.3238180274903,0.012111299625,2.019106814375,1.356511317875,0.131921681,0.310212569374885,0.072829488875
"121","Ki3",3.93580135362128,2.43570401217545,1443.07346460775,0.90505121176114,3325.70454398374,1011.31215956109,4170.5369739626,79.5263934020056,7.15534373625,17.8054576470698,0.00190883561418559,0.118938313,2.9757072122405,29.3052005904978,0.0165436374973369,1.216710049,1.44715320264499,0.129079077736154,0.177124962538958,0.0224047311629883
"122","Ki43",4.05785372312496,2.97992429850004,1700.94015537498,0.877640948500014,3657.54104974994,1341.43776599983,4966.50990087491,108.434005940001,8.811169325375,19.1797825525004,0.00123060375000008,0.12318639325,2.25887836425014,21.2024690662403,0.01892472575,1.213573286625,2.790956086875,0.186511867375,0.171930335874885,0.0342527605
"123","Ki44",6.27269848737128,2.69516876117545,1358.45239610775,0.99336374451114,4182.53577323374,1305.22317988609,5799.3286652126,81.9755226920056,4.71768925774999,22.8147999345698,0.00197019986418559,0.15939914975,1.7782082712405,35.8031801529978,0.0146427887473369,1.469305313,1.93654334764499,0.226783018486154,0.154738925038958,0.0172248536629883
"124","Ky21",4.03220967622177,2.18472610290503,1448.39173135524,0.59866612132465,3285.6878187239,1018.11765757421,4338.75385754838,101.54239894885,5.89342843942092,16.7572359531647,0.000866063219449353,0.0862059374950458,3.78187217289344,23.5075769053479,0.0147672249751648,1.21113658338836,0.954489065284211,0.190694224558817,0.369426597759481,0.153072936574423
"125","KY226",4.28644118824996,3.17538880525004,1738.91718458748,0.677190047500014,3895.51318349993,1141.55093999983,3129.6324567499,45.9095833112505,7.369800639375,21.5631097387504,0.00121254075000008,0.07152520925,1.24524942525014,20.0237454899903,0.011718925375,1.75795208225,1.53790469725,0.105269005875,0.299304361249885,0.019770241
"126","KY228",4.12362882462496,3.15548767887504,1602.40891674998,0.846388861875014,4189.21194749994,1278.32155337483,4348.2318952499,64.5020992775005,6.706406408,22.3275296375004,0.00159842262500008,0.118844846875,2.24832385225013,22.0121829037403,0.0159903705,1.925584068125,1.8100833715,0.1259077915,0.140579135374885,0.032935405625
"127","L578",5.39830868337496,4.48195932900004,1625.20223762498,2.47143732100001,4154.54805299993,1300.57137574983,4074.0038828749,86.4718816312505,9.2076795575,21.5712809550004,0.00161585862500008,0.078454058875,2.74404347912514,24.9294129549903,0.019286387375,1.31305484175,1.61927693625,0.18508728975,0.153374630874885,0.033475363625
"128","M14",4.66970020162496,4.22352855975004,1400.23048999998,1.07191311837501,3731.04614862493,1264.18078137483,3414.8340694999,113.584502795001,6.01519764762501,17.7490374650004,0.00129516950000008,0.24121262975,2.03898199087514,22.6705431587403,0.01776240975,1.9373958935,1.177895152,0.276868291875,0.284752027124886,0.020193958
"129","M162W",4.02777613662128,2.07182703992545,1551.45620985776,0.64478522701114,4312.57026173374,1351.94140413609,4101.4403162126,48.7929753945056,7.18110163075,32.7689765945698,0.00166546111418559,0.36132114025,3.2724242332405,30.1317242129978,0.0105379552473369,1.1895122685,0.560455508144993,0.0943306239861545,0.374723290538959,0.0260087071629883
"130","M37W",3.90589153812496,2.67767797512504,1392.56596999998,0.778190848500014,3558.66298487494,1107.63445349983,4038.9400272499,72.8130762887505,3.836435998125,23.2042057075004,0.000961887500000079,0.125166211625,1.23921393287514,18.6200134112403,0.013191632125,1.639167648375,2.88129096499999,0.160208903125,0.173315645374886,0.01599712525
"131","Mo17",4.44539422601847,2.4299589556769,1251.64258824162,0.7069068393263,3300.4548913953,1052.16602274965,4041.50738641147,44.4194585279885,6.21051679040655,21.1524461953858,0.00123663921591871,0.104838580111173,2.313504215351,22.0953898562434,0.0131874979120435,1.67712941845156,1.45059557759697,0.119155940512458,0.420198891082344,0.0450848381619527
"132","Mo18W",3.89945449387128,2.69360795392545,1210.21739660775,1.16838957726114,3510.05303673374,1242.88177238609,4543.1688934626,70.4651867245055,5.4850203615,19.6133050995698,0.00157272186418559,0.10890079225,2.6271949129905,26.8100228779978,0.00564008899733688,0.6245582855,2.89744922989499,0.147224943986155,0.276233797538958,0.00754504991298825
"133","Mo1W",4.33643782937496,3.75536819675004,1219.28010937498,0.833868306125014,3275.39896987494,1307.71755099983,4104.3716254999,45.5640453462505,4.96728393275001,25.6129168262504,0.00178428812500008,0.6728679775,1.41890505025014,24.5746935474903,0.016470373875,1.345065926125,1.298801724875,0.133030746625,0.251140104749885,0.024441599
"134","Mo24W",6.35587748537128,7.75010323542545,1280.67023160775,1.60939808301114,3941.02454773374,1245.70304738609,4174.9730597126,107.548629887006,4.58305301749999,17.2177899045698,0.00236268036418559,0.22087135275,3.4121225942405,24.7945551579978,0.0251504892473369,12.2198832575,3.148162288895,0.283047171736155,0.339648388038958,0.0893728369129883
"135","Mo44",4.36684890662128,2.65301049067545,1352.82881935775,0.64698163751114,3219.08423923374,1163.45851738609,4226.1216382126,60.5804096020056,6.508157812,23.4979389220698,0.00157719611418559,0.267301378,1.9681447729905,25.5077421979978,0.0134366424973369,1.053333184,2.47445855464499,0.156032609736155,0.324021142288958,0.0197419566629883
"136","Mo45",4.16871825512496,3.18706069850004,1292.30668699998,0.990399407250014,3064.96528674994,1124.48968389983,3452.1343156249,60.5609522225005,5.97386714862501,20.4578064112504,0.00175868937500008,0.410221557000001,1.79527274750014,22.5255471774903,0.02148137925,1.575272125625,1.718376848875,0.1291063945,0.322354709624885,0.0434577492500001
"137","Mo46",3.66400351774996,1.91376181612504,1475.54009087498,0.835236688125014,3467.75798674994,1148.79878362483,3132.3818419999,51.4828645725005,6.308427972875,19.8669348675004,0.00168535225000008,0.38396394825,2.14487699462514,20.9826268837403,0.014928314625,1.206621327625,0.845522229875,0.148657289125,0.203021443499886,0.027030827875
"138","Mo47",5.08827632787128,1.84752526617545,1554.47677310775,0.843186630511141,3475.48842448374,1346.07977063609,4153.8662719626,117.213821559506,4.35016541325,18.8196327870698,0.00223567661418559,0.36485848,2.5735341344905,35.1307838654978,0.0176598364973369,2.37343737475,1.58006643314499,0.198543551236154,0.163591623538958,0.0249531826629883
"139","MoG",4.86787266449996,3.03373365462504,1325.00212362498,0.697179444000014,3589.81041712493,1169.37461124983,4279.4419647499,62.8724374687505,5.860229418,19.7158381462504,0.00146911187500008,0.1804005355,1.19245314025014,22.6732756524904,0.015774527625,1.322194039,2.65052012225,0.13424946125,0.193495652124886,0.044860073375
"140","Mp339",4.30985523174996,3.31120741800004,1751.22727774998,0.923291728375014,3665.60281974994,1236.41488412483,4632.7028963749,83.4936726462505,5.824693020375,19.7464930237504,0.00123486687500008,0.228434524375,1.88994870412514,17.3418919687403,0.0171686345,1.3300962595,1.839193976375,0.287376155125,0.176893029499885,0.01833450525
"141","MS1334",4.83912339587128,3.18089358492545,1636.45848435775,0.53072005326114,3798.66470198374,1339.15693388609,3736.3374397126,39.3571723720056,6.67182351425001,27.5946928270699,0.00185119286418559,0.1341321195,2.9852299162405,30.0669983579978,0.0148958379973369,1.46617198925,1.91486649139499,0.0962962682361545,0.364378007538958,0.0182556831629882
"142","MS153",4.15772327787128,2.15553133942545,1129.85461285775,0.53063799151114,2869.87350123374,956.281682311087,3857.5766227126,37.2132584245055,5.9748464215,18.5952458395698,0.00130578686418559,0.11160091525,3.0907125754905,18.8898889954978,0.0141169449973369,1.177427236,1.31766127064499,0.0769202079861545,0.210500058288958,0.0120635684129882
"143","MS71",4.74782674874996,2.48573031800004,1305.26531299998,0.769666808375014,3525.92594474994,928.79051486233,3588.5990627499,70.1168175487505,10.079284809375,18.5480792787504,0.000994798125000079,0.22407743725,2.14922747050014,24.7089017649903,0.01103239225,1.200067271625,0.855124785124998,0.13981236125,0.239166795874885,0.017359889
"144","Mt42",4.61784914887496,4.33078656775004,1449.89083299998,0.880484906875014,3089.05491399994,1021.18558868733,4010.4368776249,84.5634820387505,4.18753887912499,21.7328012287504,0.00205385550000008,0.20604453725,1.36158617775013,25.4053574574903,0.022485577375,1.656615574625,1.132384116625,0.276772675875,0.327289581749886,0.061750603625
"145","N192",4.42212520674996,2.08221643675004,1496.89509399998,0.757523998750014,3698.91913187494,1293.47390124983,3954.4015398749,59.1481264837505,7.04376795475001,19.7623925562504,0.00105565875000008,0.25240143425,1.52835534612514,22.6373470874903,0.01181161575,1.7593459805,1.910919595,0.147466383125,0.224184930249885,0.0139531645
"146","N28Ht",4.22048250649996,3.61514124387504,1457.80489037498,0.743596817000014,3356.24400099994,999.483626424831,3484.3854164999,58.1893099950005,5.599502257,18.9710968012504,0.00122866762500008,0.55228145575,1.28972159287514,29.6696145762403,0.017345393,1.375402607625,1.444735964,0.170694142875,0.243539261499886,0.0771623315
"147","N6",3.72045485662496,2.63839608437504,1443.03218712498,0.677584319875014,2790.16642749994,969.74269486233,3527.8437714999,54.7038293175005,9.36830779325,19.5614125237504,0.000938374125000079,0.102143927375,2.21380709087513,21.9969974112403,0.01610019325,1.357453829875,1.172561483,0.11262880925,0.156388087999886,0.017210456
"148","N7A",3.79600329424996,2.26658683387504,1188.01286812498,0.614682024000014,2973.23943837494,1059.04667712483,3669.9462878749,29.2877887037505,3.59405896575,16.9060618000004,0.000915337750000078,0.379454285125,2.22917878662514,20.3412879149903,0.01202053825,1.452189424875,1.500037369875,0.0543244154999998,0.428992674124885,0.04952004725
"149","NC222",4.21690890162128,2.17165311892545,1247.22159385775,0.93763848926114,4095.60976798374,1385.07191438609,4528.7687432126,105.670289084506,4.82360732725,28.6504246220698,0.00179274511418559,0.35581922625,2.7506314402405,28.8505940954978,0.0150866899973369,1.20357823575,2.121669165895,0.296763679486154,0.306638605538958,0.0203972846629883
"150","NC230",4.54319780399996,3.18839524112504,1344.78796549998,0.853359009000014,3093.64860862494,1127.69615028733,3840.0011179999,55.8067811987505,4.531351253375,24.8923890975004,0.00149121300000008,0.49685445575,1.75386344100014,21.4585631237403,0.01815052925,1.472849854,1.93834378412499,0.15570979175,0.206914203124885,0.018811099375
"151","NC232",3.81703955037496,2.43979193812504,1169.85636858748,0.917350632750014,3086.44509324994,906.64162101233,3223.3058327499,106.13116951625,3.67429220975,13.8424003387504,0.00163353950000008,0.262405446875,1.31907272425014,24.9648712149903,0.013935528625,2.928571862,1.56935215125,0.178023269375,0.439183776874885,0.05622574375
"152","NC236",4.80068986562128,2.80935674767545,1210.71519735775,0.701379455761141,2982.06074673374,1014.75805921109,3810.42838371261,68.1048080720055,3.28259449425,18.2409526420698,0.00396197886418559,0.152606237,1.9327257144905,24.4249690629978,0.0118032077473369,0.96548921325,2.00498066514499,0.119114506486154,0.352572964538958,0.214544887162988
"153","NC238",4.01778327587128,2.03069428267545,1252.58157260775,0.975061363511141,3213.82880048374,960.468980711088,4606.9834849626,55.6656707295056,5.80697425525,19.8556264245698,0.00138318711418559,0.1159071565,2.69992289824051,19.6516931854978,0.00911979874733688,1.35911269475,1.40442209889499,0.126723720986155,0.390140634038958,0.0155699339129883
"154","NC250",4.21211078149996,2.19997851812504,1366.31346812498,0.867705374500014,3255.56647274994,1104.60599842483,3403.7727496249,60.6849388300005,7.73523095625001,16.9821034912504,0.00104980537500008,0.22227477125,1.48157873825014,23.3060516449904,0.014123334875,1.922976615875,1.336181086375,0.1298270335,0.211823827124885,0.012189779875
"155","NC258",4.63178188324996,2.81474756900004,1314.22924824998,0.768863513375014,3185.52752949994,1115.58802307483,3729.6476366249,47.6862464375005,6.124659345625,18.8691543975004,0.00160554112500008,0.20500498925,2.11688953250014,23.3478293737404,0.01480365625,1.47443210975,1.68762675975,0.0831180932499998,0.190779179624885,0.0686133575
"156","NC260",4.59021973887496,3.62336088525004,1371.12830224998,0.785876114625014,3593.82986924994,1150.30368094983,4065.85491574991,63.6202066200005,8.9748341885,26.0824017600004,0.00192482212500008,0.19012862725,1.01719689950014,29.6709446437403,0.0168425465,1.346134605125,1.4877730095,0.180673520125,0.246036409999885,0.103939026125
"157","NC262",4.71751497837128,2.01698850292545,1396.05788385775,0.73971291201114,3165.38235973374,1174.58705963609,3712.8791044626,45.2020463870056,4.651328668,22.9202962095698,0.00159566961418559,0.16668849275,2.7264355624905,23.4406370129978,0.0135555852473369,0.98525546525,1.56098117264499,0.0537214902361545,0.172409494288958,0.131870768162988
"158","NC264",5.33167403574996,3.02984614400004,1391.09682037498,1.15613914862501,3715.92499412494,1235.27870149983,3865.3753186249,89.6413961562505,4.97484995825002,16.8516908425004,0.00265160775000008,0.38932919825,2.39444327450014,22.7117258562403,0.023008374375,2.912829057375,2.707325040875,0.187355581625,0.272749618374885,0.020712062625
"159","NC290A",4.68323160662496,3.63057206737504,1378.50176224998,1.04815594975001,3119.13096524993,1222.94892787483,3715.5197952499,65.7370272462505,4.8347415995,23.1374299087504,0.00132740387500008,0.281466255625,2.76120559862514,24.7485427837403,0.011892676625,1.71242565475,1.26725338887499,0.168492211125,0.215787943624885,0.08332957325
"160","NC294",3.80348940174996,3.52667172062504,1346.71804999998,0.740396424375014,3447.16056049994,1078.57406058733,4108.7717622499,70.0797243287506,5.10063666412501,15.2781114075004,0.0205290533750001,0.1726212915,1.87874997725014,23.9593124024903,0.01149750125,1.73707896575,1.26026101575,0.140692255375,0.153471341624885,0.017423635625
"161","NC296",3.21164299687496,1.86264300637504,1091.31538692498,0.855763566625014,2939.82627599994,1046.58396688733,4121.33640649991,46.2019594087505,6.117893738375,21.7618120950004,0.00136526650000008,0.0731795495,0.637742409000136,24.0859022774904,0.010158210875,1.845440633875,1.500182937125,0.0840299831249998,0.153911100624885,0.010194829625
"162","NC296A",3.07168741562128,1.65533831492545,1192.60566585775,0.69825227826114,3132.54428298374,1102.21423178609,4652.9914742126,53.7119731270056,5.65369099475001,19.7976901920698,0.00156700761418559,0.14090992275,0.852681448990502,19.5665089054978,0.00839136274733688,1.22065886975,2.34382824589499,0.109507386486154,0.164123032538958,0.00802138241298825
"163","NC298",4.25271065087496,2.63623871137504,1169.23917324998,0.624147782125014,3353.30059574994,1304.90987149983,4085.7612131249,56.1863358175005,6.9338893515,20.4329996250004,0.00115109412500008,0.093495022125,1.32967728487513,23.1450374499903,0.012773072125,1.766249817,1.759438319,0.163517813125,0.213689798124886,0.02293402225
"164","NC300",3.40501928762863,2.48137889732462,1343.5514031422,0.579029835238887,2966.43358776613,1149.56734636357,4267.4193217872,94.9935912579956,3.39698285875,23.780592012931,0.00101579063581456,0.3233914325,1.29415738825977,25.4968724669828,0.0133272630026632,2.3554138885,2.755978216105,0.175611364513845,0.0521450282108124,0.0237195593370117
"165","NC302",3.70967265462496,1.98080627050004,974.598325237476,0.546150585875014,2764.28934724994,980.59108732483,3351.0123721249,50.9580950350005,4.99432589975,17.1987806837504,0.000829902875000079,0.0515843008750001,1.40511919125014,15.8144307162403,0.0109919,1.90754336975,0.866983490624999,0.0895386996249997,0.144512477124885,0.01951712725
"166","NC306",4.05779403412496,3.13659364425004,1382.28124687498,0.705521904750014,3625.58861999994,1227.31368062483,5094.2625204999,64.2046829925005,4.682112967125,22.6602275275004,0.00123729037500008,0.29364905425,1.65663865512514,21.6101685137403,0.015277289875,1.525460201875,1.95764551175,0.14710401425,0.301815636749885,0.024862431375
"167","NC310",4.47172503987496,2.46727038237504,1311.90178712498,0.921053474750014,3717.82374487494,1124.37708802483,4147.1076861249,76.3661758212505,8.0942778065,21.4557773175004,0.00124962962500008,0.171115377625,2.03118793287514,25.4411867437403,0.014740755125,2.140818375375,1.8251010845,0.183750100875,0.170067753874885,0.0214065205
"168","NC314",3.90555409712128,3.22324797817545,1021.50057160775,0.932406009011141,3462.66641948374,1094.12455128609,4438.6035514626,47.0864220120055,5.97351389724999,17.4675285020698,0.00182103836418559,0.27315168325,1.0998208977405,28.2245024079978,0.0164489777473369,1.449407199,2.40276904114499,0.0996798342361545,0.261126911788958,0.0169701744129883
"169","NC318",4.69322135387128,4.24788936592545,1619.16587210775,1.11588688351114,3636.91901423374,1221.82842188609,3783.01029071261,145.148031854506,7.91479598874999,19.2859710720699,0.00166019111418559,0.26030926175,2.4861115194905,21.3703102904978,0.0190238442473369,1.2557147675,0.841765502144994,0.426584468986154,0.221637263288958,0.0201693006629883
